codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
201408227604299,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,ANGRA DOS REIS,RJ,SDAG,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2014-08-22 14:30:00
201407141681337,INCIDENTE,ESTOURO DE PNEU,ANGRA DOS REIS,RJ,SDAG,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2014-07-14 19:25:00
201604271828141,INCIDENTE GRAVE,POUSO SEM TREM,ANGRA DOS REIS,RJ,SDAG,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2016-04-21 16:45:00
201609131430542,ACIDENTE,EXCURSÃO DE PISTA,ANGRA DOS REIS,RJ,SDAG,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2016-09-10 14:10:00
201509183338691,ACIDENTE,FALHA DO MOTOR EM VOO,ANGRA DOS REIS,RJ,NaN,NaN,NaN,0.0,BRASIL,EXPERIMENTAL,CRUZEIRO,VOO PRIVADO,NaN,0,2015-09-18 13:30:00
201212272090341,ACIDENTE,POUSO BRUSCO,ANGRA DOS REIS,RJ,SDMC,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,NaN,0,2012-12-27 16:03:00
201102203023021,INCIDENTE GRAVE,COM ROTOR,ANGRA DOS REIS,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,PARTICULAR,PAIRADO,VOO PRIVADO,NaN,0,2011-02-20 21:20:00
200910129260596,ACIDENTE,EXCURSÃO DE PISTA,ANGRA DOS REIS,RJ,SDAG,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,8,2009-10-12 16:10:00
201604281742226,INCIDENTE,COM TREM DE POUSO,ANGRA DOS REIS,RJ,SDAG,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2016-04-21 19:50:00
201102052791822,INCIDENTE,TRÁFEGO AÉREO,ANGRA DOS REIS,RJ,NaN,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2011-02-05 12:30:00
201208318138992,ACIDENTE,OUTROS,ANGRA DOS REIS,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,OPERAÇÃO DE SOLO,TÁXI AÉREO,NaN,0,2012-08-31 18:40:00
200801159627220,ACIDENTE,OUTROS,ANGRA DOS REIS,RJ,SJXY,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,5,2008-01-15 11:41:00
200906128607729,ACIDENTE,INCURSÃO EM PISTA,ANGRA DOS REIS,RJ,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,PARTICULAR,ESTACIONAMENTO,VOO PRIVADO,1.0,0,2009-06-12 14:50:00
201207125348634,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,ANGRA DOS REIS,RJ,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,NAVEGAÇÃO A BAIXA ALTURA,TÁXI AÉREO,3.0,5,2012-07-12 20:15:00
201505081529330,ACIDENTE,FALHA DO MOTOR EM VOO,AFONSO CLÁUDIO,ES,NaN,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,SUBIDA,VOO PRIVADO,NaN,0,2015-05-08 11:27:00
200905218704582,INCIDENTE,FALHA DO MOTOR EM VOO,ADAMANTINA,SP,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2009-05-21 10:33:00
200811106021664,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,ADOLFO,SP,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2008-11-10 17:00:00
201012302155080,INCIDENTE,TRÁFEGO AÉREO,ARRAIAL DO CABO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2010-12-30 14:28:00
201306082466305,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,ALFREDO CHAVES,ES,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2013-06-08 21:11:00
201512089621390,ACIDENTE,FALHA DO MOTOR EM VOO,AGUAÍ,SP,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2015-12-08 12:30:00
201403224239083,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,BARRA DO PIRAÍ,RJ,NaN,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2014-03-22 12:00:00
201106185268515,INCIDENTE GRAVE,POUSO LONGO,ARACRUZ,ES,NaN,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2011-06-18 09:10:00
201609281559502,INCIDENTE,F.O.D.,ARACRUZ,ES,SIFV,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2016-09-16 02:30:00
201707211341109,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,CABO FRIO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,VOO NÃO REGULAR,NaN,0,2017-07-17 18:00:00
201107159327967,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CABO FRIO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-07-15 16:48:00
201106283934197,INCIDENTE,TRÁFEGO AÉREO,CABO FRIO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2011-06-28 11:58:00
201404073714533,INCIDENTE,SUPERAQUECIMENTO,CABO FRIO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2014-04-07 17:15:00
201704181516275,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CABO FRIO,RJ,9PFX,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2017-04-15 19:40:00
201402161241829,INCIDENTE GRAVE,POUSO BRUSCO,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2014-02-16 09:52:00
201302064275618,INCIDENTE,ESTOURO DE PNEU,CABO FRIO,RJ,SBCB,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-02-06 17:25:00
201208155254868,INCIDENTE,TRÁFEGO AÉREO,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2012-08-15 15:00:00
201712261100279,INCIDENTE,COM ROTOR,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2017-12-23 13:15:00
201202176550308,INCIDENTE,FALHA DO MOTOR EM VOO,CABO FRIO,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NaN,0,2012-02-17 12:00:00
201203187544812,INCIDENTE,SUPERAQUECIMENTO,CABO FRIO,RJ,SBBZ,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2012-03-18 12:20:00
201109017764945,INCIDENTE,TRÁFEGO AÉREO,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2011-09-01 13:10:00
201401179559245,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2014-01-17 10:17:00
201509143112100,INCIDENTE,PERDA DE COMPONENTE EM VOO,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NaN,0,2015-09-14 13:00:00
201504201550687,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CABO FRIO,RJ,SBCB,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,SUBIDA,TÁXI AÉREO,NaN,0,2015-04-20 10:20:00
201312287555686,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BAIXO GUANDU,ES,SNBG,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,DECOLAGEM,OPERAÇÃO POLICIAL,NaN,0,2013-12-28 12:45:00
201112194892128,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2011-12-19 10:50:00
201210012723572,INCIDENTE,ESTOURO DE PNEU,CAMPOS DOS GOYTACAZES,RJ,SBCP,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2012-10-01 22:19:00
200904298223538,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,SBCP,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NaN,0,2009-04-29 17:46:00
201604201919421,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,SBFS,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2016-04-18 19:30:00
201306042381231,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-06-04 19:20:00
200807282890971,INCIDENTE,PERDA DE CONTROLE NO SOLO,CAMPOS DOS GOYTACAZES,RJ,SBCP,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2008-07-28 23:05:00
201211193012700,INCIDENTE,OUTROS,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2012-11-19 18:42:00
201307318360848,INCIDENTE,COM TREM DE POUSO,CAMPOS DOS GOYTACAZES,RJ,SBFS,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2013-07-31 14:05:00
201307072075859,INCIDENTE,FALHA ESTRUTURAL,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-07-07 18:50:00
201605041945489,ACIDENTE,SUPERAQUECIMENTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2016-04-28 13:30:00
201107152342941,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-07-15 09:21:00
201508229204368,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2015-08-22 10:38:00
200807161217309,INCIDENTE,TRÁFEGO AÉREO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2008-07-16 15:46:00
201108036495752,INCIDENTE,TRÁFEGO AÉREO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2011-08-03 11:48:00
201101101394601,INCIDENTE,TRÁFEGO AÉREO,CAMPOS DOS GOYTACAZES,RJ,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,0,2011-01-10 18:18:00
201108048455295,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-08-04 12:30:00
200802018138789,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,TÁXI AÉREO,SUBIDA,TÁXI AÉREO,NaN,0,2008-02-01 15:10:00
201301225407074,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2013-01-22 14:20:00
201612211435214,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,SBCP,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,DESCIDA,TÁXI AÉREO,NaN,0,2016-12-14 16:05:00
201708190325167,INCIDENTE GRAVE,COM HÉLICE,CAMPOS DOS GOYTACAZES,RJ,NaN,AVIÃO,PISTÃO,2.0,BRASIL,ESPECIALIZADA,CRUZEIRO,OPERAÇÃO ESPECIALIZADA,NaN,0,2017-08-17 12:50:00
200807239854577,INCIDENTE,POUSO BRUSCO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2008-07-23 18:47:00
201512034067525,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,CAMPOS DOS GOYTACAZES,RJ,SBFS,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NaN,0,2015-12-03 10:50:00
201302042981342,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-02-04 14:15:00
200801232339820,INCIDENTE,FALHA DO MOTOR EM VOO,CAMPOS DOS GOYTACAZES,RJ,SBCP,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2008-01-23 17:45:00
201004217369938,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,SUBIDA,TÁXI AÉREO,NaN,0,2010-04-21 12:52:00
201104014547954,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-04-01 12:27:00
201302113602429,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2013-02-11 19:00:00
201202015709954,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2012-02-01 12:30:00
201501274439087,INCIDENTE GRAVE,FOGO NO SOLO,CAMPOS DOS GOYTACAZES,RJ,SBFS,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2015-01-27 12:25:00
201703021409377,ACIDENTE,POUSO BRUSCO,CAMPOS DOS GOYTACAZES,RJ,9PFC,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2017-03-01 17:08:00
201203176990903,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2012-03-17 17:30:00
201102168388846,INCIDENTE,F.O.D.,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,OPERAÇÃO DE SOLO,TÁXI AÉREO,NaN,0,2011-02-16 14:50:00
201804031740555,INCIDENTE,PROBLEMAS FISIOLÓGICOS,CAMPOS DOS GOYTACAZES,RJ,SBCP,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2018-03-30 14:00:00
201003097007272,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2010-03-09 19:18:00
201210117685634,INCIDENTE,SOPRO DE ROTOR,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2012-10-11 12:50:00
200807112563401,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,3,2008-07-11 13:13:00
201103261671856,INCIDENTE,TRÁFEGO AÉREO,CAMPOS DOS GOYTACAZES,RJ,SBCP,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,NaN,0,2011-03-26 17:39:00
201301255238303,INCIDENTE,FALHA DO MOTOR EM VOO,CAMPOS DOS GOYTACAZES,RJ,SBCP,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2013-01-25 09:20:00
200906077546141,INCIDENTE,OUTROS,CAMPOS DOS GOYTACAZES,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2009-06-07 11:11:00
201111128418971,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,AIMORÉS,MG,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,NaN,0,2011-11-12 21:30:00
201308312485629,INCIDENTE GRAVE,COM TREM DE POUSO,CACHOEIRO DE ITAPEMIRIM,ES,SNKI,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2013-08-31 13:00:00
201504048870269,ACIDENTE,FALHA DO MOTOR EM VOO,ÁLVARES MACHADO,SP,SDEM,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CRUZEIRO,VOO PRIVADO,NaN,0,2015-04-04 20:30:00
201602261212385,ACIDENTE,FALHA DO MOTOR EM VOO,ÁLVARES MACHADO,SP,SDEM,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,NaN,0,2016-02-20 13:30:00
201001242939426,ACIDENTE,PERDA DE CONTROLE EM VOO,CASIMIRO DE ABREU,RJ,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,SUBIDA,VOO EXPERIMENTAL,1.0,0,2010-01-24 16:15:00
201104164777499,ACIDENTE,PANE SECA,CASTELO,ES,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,4,2011-04-16 16:15:00
201702161342205,INCIDENTE,ESTOURO DE PNEU,COLATINA,ES,SNCX,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-02-13 12:30:00
201211071670763,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,ALFENAS,MG,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2012-11-07 16:15:00
201107196751877,ACIDENTE,PERDA DE CONTROLE NO SOLO,ALFENAS,MG,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,NaN,0,2011-07-19 18:45:00
201010179552033,INCIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,AMERICANA,SP,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,0,2010-10-17 15:05:00
201402262200380,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,NaN,0,2014-02-26 15:30:00
201302288828626,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-02-28 17:10:00
201106046509244,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,AMERICANA,SP,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,3,2011-06-04 14:00:00
201512062996168,ACIDENTE,PERDA DE CONTROLE NO SOLO,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2015-12-06 15:00:00
201302288828626,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,2.0,BRASIL,AGRÍCOLA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,NaN,0,2013-02-28 17:10:00
201211234731194,ACIDENTE,COM TREM DE POUSO,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2012-11-23 21:00:00
201404091698398,ACIDENTE,PERDA DE CONTROLE EM VOO,AMERICANA,SP,SDAI,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,1.0,0,2014-04-09 14:40:00
201404241795275,ACIDENTE,POUSO SEM TREM,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2014-04-24 17:00:00
201309129258574,ACIDENTE,OUTROS,AMERICANA,SP,SDAI,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,INDETERMINADA,VOO EXPERIMENTAL,NaN,0,2013-09-12 17:30:00
201603081423542,ACIDENTE,EXCURSÃO DE PISTA,AMERICANA,SP,SDAI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2016-03-03 20:20:00
200911123689365,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,ALMENARA,MG,SNAR,AVIÃO,PISTÃO,2.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,0,2009-11-12 17:00:00
201112308591101,ACIDENTE,PERDA DE CONTROLE EM VOO,IGUABA GRANDE,RJ,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,NaN,0,2011-12-30 17:40:00
201612062313223,INCIDENTE,F.O.D.,ANDRADINA,SP,SDDN,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2016-11-17 18:00:00
201308199002931,INCIDENTE,F.O.D.,ANDRADINA,SP,SDDN,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,PARTIDA DO MOTOR,VOO PRIVADO,NaN,0,2013-08-19 12:00:00
201201147557771,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MACAÉ,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2012-01-14 10:30:00
200810047848767,INCIDENTE,TRÁFEGO AÉREO,MACAÉ,RJ,SBME,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2008-10-04 19:00:00
201104085232249,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,MACAÉ,RJ,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-04-08 12:46:00
