codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
201007101518118,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,PONTA GROSSA,PR,SSZW,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,NaN,2,2010-07-10 20:35:00
201107203327989,ACIDENTE,PERDA DE CONTROLE NO SOLO,PONTA GROSSA,PR,SSZW,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,5,2011-07-20 20:00:00
200807091721842,ACIDENTE,PERDA DE CONTROLE EM VOO,PRIMEIRO DE MAIO,PR,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,CRUZEIRO,OPERAÇÃO AGRÍCOLA,1.0,4,2008-07-09 14:30:00
201401112361860,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,QUARTO CENTENÁRIO,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,1,2014-01-11 10:40:00
201310114152496,ACIDENTE,FALHA DO MOTOR EM VOO,QUATRO BARRAS,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,1,2013-10-11 18:53:00
201601271848378,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,QUERÊNCIA DO NORTE,PR,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2016-01-18 21:25:00
201401143281794,ACIDENTE,PERDA DE CONTROLE EM VOO,QUERÊNCIA DO NORTE,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,3,2014-01-14 22:30:00
201203025033642,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,QUERÊNCIA DO NORTE,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,1.0,4,2012-03-02 12:50:00
201701181447538,ACIDENTE,OUTROS,QUERÊNCIA DO NORTE,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,INDETERMINADA,OPERAÇÃO AGRÍCOLA,NaN,0,2017-01-14 19:00:00
201611281611516,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TAPERA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,MANOBRA,OPERAÇÃO AGRÍCOLA,NaN,2,2016-11-24 10:10:00
201701051504449,INCIDENTE GRAVE,OUTROS,TAPES,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2016-12-08 10:30:00
201701091847004,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,TAPES,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2017-01-05 19:40:00
201502078249592,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TAPES,RS,SSAU,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,1.0,0,2015-02-07 11:00:00
201602171442191,ACIDENTE,PERDA DE CONTROLE NO SOLO,TOROPI,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,5,2016-02-06 10:00:00
201803191230508,INCIDENTE GRAVE,POUSO SEM TREM,TORRES,RS,SBTR,AVIÃO,PISTÃO,2.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2018-03-18 20:30:00
201305184102990,INCIDENTE,FALHA DO MOTOR EM VOO,TORRES,RS,SBTR,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2013-05-18 14:12:00
201006035784610,ACIDENTE,FALHA DO MOTOR EM VOO,TRÊS FORQUILHAS,RS,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,NaN,0,2010-06-03 16:15:00
201611281604055,ACIDENTE,COM TREM DE POUSO,TRIUNFO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2016-11-14 14:30:00
201701101946362,ACIDENTE,COM TREM DE POUSO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,0,2017-01-06 12:30:00
200810209158317,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,3,2008-10-20 12:30:00
200812158227005,ACIDENTE,PANE SECA,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,5,2008-12-15 12:35:00
200905204494024,INCIDENTE,PERDA DE CONTROLE NO SOLO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,POUSO,OPERAÇÃO AGRÍCOLA,NaN,0,2009-05-20 12:00:00
200810309597846,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,4,2008-10-30 18:50:00
201311081790895,ACIDENTE,PERDA DE CONTROLE NO SOLO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,1,2013-11-08 21:10:00
201601261603344,ACIDENTE,POUSO LONGO,URUGUAIANA,RS,SJDU,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2016-01-11 09:30:00
201212135489004,ACIDENTE,OUTROS,URUGUAIANA,RS,SJDU,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,1.0,13,2012-12-13 22:00:00
201011144418424,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,2,2010-11-14 11:30:00
200911192223118,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,URUGUAIANA,RS,SJDU,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,OUTRA FASE,OPERAÇÃO ESPECIALIZADA,1.0,15,2009-11-19 20:18:00
201701051412542,ACIDENTE,PERDA DE CONTROLE NO SOLO,URUGUAIANA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,5,2016-12-31 20:00:00
201611291230336,ACIDENTE,PERDA DE CONTROLE NO SOLO,VALE VERDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,TÁXI,OPERAÇÃO AGRÍCOLA,NaN,0,2016-10-23 12:30:00
201708011501306,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,VENÂNCIO AIRES,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CRUZEIRO,VOO PRIVADO,NaN,0,2017-07-28 17:05:00
201102251378051,ACIDENTE,FALHA DO MOTOR EM VOO,SABÁUDIA,PR,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,10,2011-02-25 18:00:00
201409213629806,ACIDENTE,INDETERMINADO,VERANÓPOLIS,RS,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,1.0,0,2014-09-21 19:30:00
201009089977406,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,VERANÓPOLIS,RS,SSVN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,2,2010-09-08 19:10:00
201201094761061,ACIDENTE,PERDA DE CONTROLE NO SOLO,VIAMÃO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2012-01-09 13:30:00
201201064089835,ACIDENTE,FALHA DO MOTOR EM VOO,VIAMÃO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2012-01-06 13:00:00
201301028900811,ACIDENTE,PERDA DE CONTROLE NO SOLO,VIAMÃO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2013-01-02 16:45:00
201605021244055,ACIDENTE,PERDA DE CONTROLE EM VOO,VIAMÃO,RS,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,PAIRADO,VOO DE INSTRUÇÃO,NaN,2,2016-05-01 16:15:00
201411218243506,ACIDENTE,PANE SECA,SANTA ISABEL DO IVAÍ,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2014-11-21 09:30:00
201205107483973,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SANTA MARIANA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,1,2012-05-10 12:00:00
201501102932986,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SANTA MÔNICA,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,2.0,3,2015-01-10 22:00:00
201407128416726,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SANTA MÔNICA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2014-07-12 13:30:00
201604201314222,ACIDENTE,POUSO LONGO,SANTA TEREZINHA DE ITAIPU,PR,SWIT,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,3,2016-04-13 16:15:00
201305221444892,ACIDENTE,POUSO SEM TREM,SANTA TEREZINHA DE ITAIPU,PR,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-05-22 19:30:00
201105031531115,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,SÃO JOÃO DO CAIUÁ,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,NaN,0,2011-05-03 13:30:00
201710301652113,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,3.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2017-10-20 07:00:00
201107154991920,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,2,2011-07-15 17:00:00
200906079398643,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,OUTRA FASE,VOO REGULAR,NaN,0,2009-06-07 23:45:00
200803062220179,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,PISTÃO,2.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2008-03-06 14:47:00
201109131613160,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,ESTACIONAMENTO,VOO REGULAR,NaN,0,2011-09-13 21:59:00
200810197527753,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2008-10-19 14:50:00
201804201405109,INCIDENTE,ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2018-04-19 22:34:00
201708082027346,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2017-08-03 12:43:00
201305247834977,INCIDENTE,COM TREM DE POUSO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-05-24 14:37:00
201202221779698,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2012-02-22 22:45:00
201409211538165,INCIDENTE,PERDA DE COMPONENTE EM VOO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,INDETERMINADA,VOO REGULAR,NaN,0,2014-09-21 13:43:00
201711271841451,INCIDENTE,FUMAÇA NA CABINE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,3.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2017-11-25 06:55:00
201306158375386,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2013-06-15 12:00:00
201709111738372,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2017-09-07 20:01:00
201404307387967,INCIDENTE,FUMAÇA NA CABINE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2014-04-30 10:11:00
201304167856684,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,5,2013-04-17 02:47:00
200801177029870,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2008-01-17 15:00:00
201006089611455,INCIDENTE,POUSO BRUSCO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,5,2010-06-08 23:07:00
201301245727730,INCIDENTE,OUTROS,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2013-01-24 13:35:00
201012025274515,INCIDENTE,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2010-12-02 19:58:00
201506172304461,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2015-06-17 14:11:00
201007212102924,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2010-07-21 16:10:00
201011171327105,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2010-11-17 20:30:00
201803281320282,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2018-03-26 01:47:00
201404172558863,INCIDENTE,FALHA DO MOTOR EM VOO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,3.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2014-04-17 03:10:00
201312038279152,INCIDENTE GRAVE,COM TREM DE POUSO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,NaN,1,2013-12-03 14:10:00
200902071571709,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2009-02-07 10:19:00
201305095015038,INCIDENTE,FALHA DO MOTOR EM VOO,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,3.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2013-05-09 20:50:00
201101095384898,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,NaN,AVIÃO,PISTÃO,3.0,BRASIL,NaN,CORRIDA APÓS POUSO,NaN,NaN,0,2011-01-09 21:32:00
201012286591590,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,NaN,0,2010-12-28 16:02:00
200903298676536,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2009-03-29 18:30:00
201709261348005,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,3.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2017-09-18 04:00:00
201406232557934,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2014-06-23 12:40:00
201202021689527,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2012-02-02 22:35:00
201408305943713,INCIDENTE,FUMAÇA NA CABINE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,AVIÃO,JATO,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2014-08-30 12:07:00
201502031241263,INCIDENTE GRAVE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SÃO MIGUEL DO IGUAÇU,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CRUZEIRO,VOO PRIVADO,NaN,0,2015-02-03 20:00:00
201007319803937,INCIDENTE,OUTROS,SÃO PEDRO DO IVAÍ,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,0,2010-07-31 14:30:00
201702051944489,ACIDENTE,PERDA DE CONTROLE EM VOO,SERTANÓPOLIS,PR,SSSZ,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2017-02-03 07:20:00
201506172924535,ACIDENTE,PERDA DE CONTROLE EM VOO,SIQUEIRA CAMPOS,PR,NaN,NaN,NaN,0.0,BRASIL,EXPERIMENTAL,INDETERMINADA,VOO PRIVADO,1.0,0,2015-06-17 21:00:00
201502053057794,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPIRA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2015-02-05 10:40:00
201712041746472,ACIDENTE,FALHA DO MOTOR EM VOO,TELÊMACO BORBA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,0,2017-12-03 19:25:00
201412073727680,ACIDENTE,PERDA DE CONTROLE EM VOO,TERRA BOA,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2014-12-07 16:00:00
201312137410449,ACIDENTE,OUTROS,TERRA RICA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,INDETERMINADA,VOO PRIVADO,NaN,0,2013-12-13 03:00:00
200804175494274,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,TERRA RICA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,5,2008-04-17 11:20:00
201505054567512,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TERRA ROXA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,2,2015-05-05 11:30:00
201108313561016,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TIJUCAS DO SUL,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,4,2011-08-31 18:00:00
201501047342240,ACIDENTE,PERDA DE CONTROLE EM VOO,TOLEDO,PR,SBTD,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,SUBIDA,VOO PRIVADO,1.0,0,2015-01-04 22:04:00
201205231530919,INCIDENTE GRAVE,COM TREM DE POUSO,TOLEDO,PR,SBTD,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,2,2012-05-23 11:35:00
201505175045190,INCIDENTE GRAVE,COM TREM DE POUSO,UMUARAMA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2015-05-17 17:00:00
201205305769596,ACIDENTE,PERDA DE CONTROLE EM VOO,UMUARAMA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2012-05-30 19:00:00
201004082296140,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,UNIÃO DA VITÓRIA,PR,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,5,2010-04-08 14:20:00
201704150134378,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTANA DO LIVRAMENTO,RS,SIXD,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-04-12 15:30:00
201406236453857,INCIDENTE GRAVE,OUTROS,SANTANA DO LIVRAMENTO,RS,SSZW,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2014-06-23 13:45:00
