codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
201002092536638,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,1,2010-02-09 23:50:00
201012233474210,INCIDENTE,FUMAÇA NA CABINE,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,OUTRA FASE,VOO REGULAR,NaN,0,2010-12-23 22:20:00
200909218271248,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,TÁXI,OPERAÇÃO POLICIAL,NaN,0,2009-09-21 13:40:00
201404107573282,INCIDENTE,COM TREM DE POUSO,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2014-04-10 11:30:00
201004306407930,INCIDENTE,PERDA DE COMPONENTE NO SOLO,SALVADOR,BA,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,ADMINISTRAÇÃO DIRETA,DECOLAGEM,OPERAÇÃO POLICIAL,NaN,1,2010-04-30 16:35:00
200909092673046,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2009-09-09 19:00:00
200809234187843,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2008-09-23 16:50:00
200901216646160,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2009-01-21 19:55:00
201006238294779,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,ESPECIALIZADA,SUBIDA,OPERAÇÃO ESPECIALIZADA,NaN,0,2010-06-23 15:29:00
201010255969831,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,OUTRA FASE,TÁXI AÉREO,NaN,0,2010-10-25 15:20:00
