codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
201502216293412,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,MANAUS,AM,SBEG,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2015-02-21 02:14:00
201406194517980,INCIDENTE GRAVE,POUSO LONGO,MANAUS,AM,SWFN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,6,2014-06-19 14:02:00
201003203348591,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,JATO,3.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2010-03-20 11:00:00
201204153395326,INCIDENTE,PROBLEMAS FISIOLÓGICOS,MANAUS,AM,SBEG,AVIÃO,JATO,2.0,BRASIL,REGULAR,TÁXI,VOO REGULAR,NaN,0,2012-04-15 06:15:00
201405216363654,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,TÁXI,VOO EXPERIMENTAL,NaN,0,2014-05-21 15:20:00
201610191811217,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2016-10-14 13:30:00
201102021820724,INCIDENTE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2011-02-02 21:26:00
201202282245784,ACIDENTE,COM COMANDOS DE VOO,MANAUS,AM,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,1.0,10,2012-02-28 10:15:00
201005133510067,ACIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,SUBIDA,TÁXI AÉREO,6.0,10,2010-05-13 18:58:00
200806112708835,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SIBO,AVIÃO,PISTÃO,0.0,BRASIL,NaN,POUSO,NaN,NaN,0,2008-06-11 12:50:00
200904307531609,ACIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,SUBIDA,TÁXI AÉREO,NaN,2,2009-04-30 09:50:00
200901287877532,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2009-01-28 21:11:00
201107072722533,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,MANAUS,AM,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2011-07-07 08:29:00
201308189721191,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2013-08-18 19:25:00
201208084703432,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,MANAUS,AM,SBEG,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2012-08-08 10:32:00
201406183429530,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,AVIÃO,JATO,2.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2014-06-18 05:36:00
200803142044791,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,0,2008-03-14 00:00:00
201011107797754,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2010-11-10 03:00:00
201012051892747,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,MANAUS,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2010-12-05 14:55:00
200803143556647,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,INDETERMINADA,TÁXI AÉREO,NaN,0,2008-03-14 09:45:00
201305124209828,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2013-05-12 23:04:00
200912287415562,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2009-12-28 18:00:00
200912173927871,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,MANAUS,AM,SBEG,AVIÃO,JATO,3.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2009-12-17 14:49:00
201407054303454,INCIDENTE,TRÁFEGO AÉREO,MANAUS,AM,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2014-07-05 13:57:00
201005016268366,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2010-05-01 16:15:00
201310027016950,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2013-10-02 21:20:00
201302029093159,ACIDENTE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SWFN,AVIÃO,NaN,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,1,2013-02-02 19:30:00
200912255429959,ACIDENTE,OUTROS,MANAUS,AM,SBEG,AVIÃO,PISTÃO,0.0,BRASIL,NaN,ESTACIONAMENTO,NaN,NaN,0,2009-12-25 23:25:00
200906239175856,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,ESTACIONAMENTO,VOO REGULAR,NaN,0,2009-06-23 13:43:00
201107056947781,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,DESCIDA,TÁXI AÉREO,NaN,0,2011-07-05 16:00:00
201202203483639,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SWFN,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2012-02-20 09:10:00
201307163155036,ACIDENTE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,6.0,11,2013-07-16 09:22:00
201510032318155,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SWFN,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2015-10-03 16:02:00
201803011829435,ACIDENTE,PERDA DE CONTROLE EM VOO,MANAUS,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,APROXIMAÇÃO FINAL,VOO PRIVADO,4.0,0,2018-02-22 13:30:00
201203264309222,ACIDENTE,COM TREM DE POUSO,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,2,2012-03-26 20:30:00
200809053434907,INCIDENTE GRAVE,OUTROS,MANAUS,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,7,2008-09-05 15:30:00
201003071588637,INCIDENTE GRAVE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,4,2010-03-07 19:35:00
200904077474950,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2009-04-07 08:50:00
200805092652289,INCIDENTE,COLISÃO DE VEÍCULO COM AERONAVE,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,OUTRA FASE,VOO REGULAR,NaN,0,2008-05-09 08:40:00
201302259331285,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2013-02-25 22:13:00
201410288640268,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SWFN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,1,2014-10-28 13:45:00
201104131830344,INCIDENTE,COM TREM DE POUSO,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,PARTIDA DO MOTOR,TÁXI AÉREO,NaN,0,2011-04-13 12:05:00
200810103696386,ACIDENTE,PERDA DE CONTROLE EM VOO,MANAUS,AM,SWFN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,4,2008-10-10 14:50:00
201409016265346,INCIDENTE GRAVE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,2,2014-09-01 12:57:00
201506015359220,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,MANAUS,AM,NaN,AVIÃO,NaN,NaN,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2015-06-01 03:45:00
201708232112169,ACIDENTE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SWFN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-08-22 21:25:00
201011257599057,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,ANFÍBIO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2010-11-25 13:20:00
201306213753658,INCIDENTE,INDETERMINADO,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-06-21 22:31:00
201507046594978,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,AVIÃO,NaN,NaN,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2015-07-04 20:02:00
200901081355803,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2009-01-08 20:00:00
201412206588734,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2014-12-20 18:20:00
201401026961015,INCIDENTE,POUSO BRUSCO,MANAUS,AM,SWFN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2014-01-02 12:30:00
200910148059450,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2009-10-14 10:51:00
200911058199100,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2009-11-05 13:35:00
201109101566503,ACIDENTE,PERDA DE CONTROLE NO SOLO,MANAUS,AM,SWFN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2011-09-10 13:20:00
201312065313908,INCIDENTE,ESTOURO DE PNEU,MANAUS,AM,SBEG,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-12-06 21:52:00
201502107833268,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,0,2015-02-10 13:05:00
200803193807740,INCIDENTE,OUTROS,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,0,2008-03-19 00:00:00
201608221842453,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MANAUS,AM,SWFN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,2,2016-08-21 13:00:00
200810174462923,INCIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,SBEG,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2008-10-17 11:38:00
201112105075499,INCIDENTE,VAZAMENTO DE COMBUSTÍVEL,MANAUS,AM,SBEG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2011-12-10 11:20:00
201102183977891,INCIDENTE,OUTROS,MANAUS,AM,SBEG,AVIÃO,JATO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2011-02-18 15:50:00
201005157838739,INCIDENTE,FALHA DO MOTOR NO SOLO,MANICORÉ,AM,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2010-05-15 12:00:00
201302019188596,INCIDENTE,ESTOURO DE PNEU,MANICORÉ,AM,SBMY,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,TÁXI,VOO EXPERIMENTAL,NaN,0,2013-02-01 19:15:00
201005059156583,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,MANICORÉ,AM,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,NaN,0,2010-05-05 09:32:00
201303124379191,INCIDENTE,ESTOURO DE PNEU,MANICORÉ,AM,SBMY,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2013-03-12 10:16:00
201102216711410,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,MANICORÉ,AM,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2011-02-21 20:30:00
201307037304155,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MANICORÉ,AM,SBMY,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,RETA FINAL,VOO PRIVADO,NaN,0,2013-07-03 14:51:00
201403113425077,ACIDENTE,OUTROS,CONCEIÇÃO DO ARAGUAIA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,1.0,0,2014-03-11 18:30:00
201408302736009,ACIDENTE,INDETERMINADO,CUMARU DO NORTE,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2014-08-30 13:10:00
201107222159654,ACIDENTE,PERDA DE CONTROLE NO SOLO,CURIONÓPOLIS,PA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2011-07-22 18:30:00
201503166080858,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,MAUÉS,AM,SWMW,AVIÃO,TURBOÉLICE,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2015-03-16 18:07:00
201109286292201,ACIDENTE,INDETERMINADO,MAUÉS,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,1.0,0,2011-09-28 03:00:00
200909097156410,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,MAUÉS,AM,SWMW,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,4,2009-09-09 11:50:00
200901022262333,INCIDENTE GRAVE,COM TREM DE POUSO,MAUÉS,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2009-01-02 10:50:00
200803057059098,ACIDENTE,PERDA DE CONTROLE NO SOLO,ELDORADO DOS CARAJÁS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,4,2008-03-05 16:00:00
200911042920715,ACIDENTE,PERDA DE CONTROLE EM VOO,ELDORADO DOS CARAJÁS,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,5,2009-11-04 17:30:00
201705121807078,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANÉSIA DO PARÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2017-05-10 17:00:00
201212222017491,ACIDENTE,PERDA DE CONTROLE NO SOLO,GURUPÁ,PA,SNGU,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,PARTIDA DO MOTOR,VOO PRIVADO,NaN,0,2012-12-22 19:00:00
201001121584663,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,GURUPÁ,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,2,2010-01-12 14:30:00
201805020045065,ACIDENTE,FALHA DO MOTOR EM VOO,NOVA OLINDA DO NORTE,AM,NaN,HIDROAVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,ARREMETIDA NO AR,VOO PRIVADO,NaN,0,2018-04-30 11:00:00
200807171312725,INCIDENTE,COM TREM DE POUSO,NOVA OLINDA DO NORTE,AM,SWNO,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2008-07-17 14:10:00
201109022443537,INCIDENTE,COM TREM DE POUSO,NOVA OLINDA DO NORTE,AM,SWNO,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2011-09-02 18:30:00
201710171924479,ACIDENTE,OUTROS,NOVO AIRÃO,AM,NaN,ANFÍBIO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,1.0,0,2017-10-17 15:40:00
201407167784342,ACIDENTE,FALHA DO MOTOR EM VOO,NOVO AIRÃO,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2014-07-16 15:15:00
201209245700240,INCIDENTE GRAVE,POUSO SEM TREM,NOVO ARIPUANÃ,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,1,2012-09-24 13:30:00
200902064396442,INCIDENTE,FALHA DO MOTOR EM VOO,IGARAPÉ-MIRI,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2009-02-06 11:50:00
201309102769496,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,PARINTINS,AM,SWPI,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2013-09-10 22:30:00
201406249831978,INCIDENTE,F.O.D.,PARINTINS,AM,SWPI,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2014-06-24 02:50:00
201101277880363,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULOS NO SOLO,PAUINI,AM,SWUI,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,3,2011-01-27 21:30:00
201509305148298,ACIDENTE,FALHA DO MOTOR EM VOO,PAUINI,AM,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2015-09-30 14:30:00
201208228891298,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,PAUINI,AM,SWUI,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,1.0,3,2012-08-22 18:51:00
201205168465181,INCIDENTE GRAVE,COM HÉLICE,PRESIDENTE FIGUEIREDO,AM,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,1,2012-05-16 19:30:00
201803011735367,ACIDENTE,EXCURSÃO DE PISTA,ITAITUBA,PA,SNMD,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2018-01-23 21:00:00
201406075789413,ACIDENTE,FOGO NO SOLO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2014-06-07 13:00:00
201710232319398,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAITUBA,PA,SBIH,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,MANOBRA,VOO PRIVADO,5.0,0,2017-10-22 21:05:00
201009151256020,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,2,2010-09-15 18:10:00
201702072159364,ACIDENTE,COM TREM DE POUSO,ITAITUBA,PA,SNMD,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2017-02-05 00:00:00
201109269529885,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,ITAITUBA,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO INDIRETA,DECOLAGEM,VOO PRIVADO,NaN,3,2011-09-26 18:03:00
200903309515167,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,0,2009-03-30 18:20:00
201704251654028,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2017-04-21 18:00:00
201401125551400,ACIDENTE,OUTROS,ITAITUBA,PA,SNXR,AVIÃO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,4,2014-01-12 20:30:00
201711252128326,ACIDENTE,PANE SECA,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,0,2017-11-23 20:50:00
201404309437654,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ARREMETIDA NO AR,VOO PRIVADO,2.0,0,2014-04-30 22:15:00
201612100452057,ACIDENTE,POUSO SEM TREM,ITAITUBA,PA,SNYR,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2016-12-09 18:30:00
201507147569343,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,NaN,AVIÃO,NaN,NaN,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,3,2015-07-14 19:30:00
201710140140538,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,1.0,0,2017-10-11 16:00:00
201310297142916,ACIDENTE,INDETERMINADO,ITAITUBA,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2013-10-29 12:25:00
200903167948242,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULOS NO SOLO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,3,2009-03-16 17:30:00
201802281324021,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAITUBA,PA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,3.0,0,2018-02-07 15:30:00
201012134795957,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULOS NO SOLO,ITAITUBA,PA,SBIH,ANFÍBIO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2010-12-13 19:25:00
200812117932759,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,ITUPIRANGA,PA,NaN,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,MANOBRA,OPERAÇÃO POLICIAL,NaN,13,2008-12-11 12:30:00
201803231952134,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,JACAREACANGA,PA,SNKH,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2018-03-21 17:00:00
