codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
200903082017876,ACIDENTE,DESORIENTAÇÃO ESPACIAL,QUERÊNCIA,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,1.0,5,2009-03-08 21:10:00
201211078671504,ACIDENTE,PERDA DE CONTROLE NO SOLO,QUERÊNCIA,MT,SNGV,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,NaN,0,2012-11-07 18:00:00
201311151204261,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,RIBAS DO RIO PARDO,MS,SDHP,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2013-11-15 16:40:00
201303233537227,ACIDENTE,PERDA DE CONTROLE NO SOLO,RIBAS DO RIO PARDO,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,OPERAÇÃO AGRÍCOLA,NaN,0,2013-03-23 12:40:00
201802271948054,ACIDENTE,PERDA DE CONTROLE EM VOO,RIBEIRÃO CASCALHEIRA,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CRUZEIRO,OPERAÇÃO AGRÍCOLA,1.0,0,2018-02-09 14:00:00
201701091055532,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIO BRILHANTE,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2017-01-07 13:30:00
201305221722955,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,RIO BRILHANTE,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2013-05-22 09:00:00
200910145372866,ACIDENTE,PERDA DE CONTROLE EM VOO,RIO BRILHANTE,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,3,2009-10-14 21:20:00
201401049261593,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,SÃO JOSÉ DO XINGU,MT,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,6,2014-01-04 16:54:00
201607181757238,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DO XINGU,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2016-07-07 13:00:00
201712281614447,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,EDÉIA,GO,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,CRUZEIRO,OPERAÇÃO AGRÍCOLA,NaN,0,2017-12-27 09:15:00
201404124193682,ACIDENTE,COM COMANDOS DE VOO,EDÉIA,GO,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CIRCUITO DE TRÁFEGO,VOO EXPERIMENTAL,NaN,0,2014-04-12 19:30:00
200908276297851,ACIDENTE,FALHA DO MOTOR EM VOO,RIO VERDE DE MATO GROSSO,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,3,2009-08-27 17:15:00
201505243607430,ACIDENTE,PANE SECA,ROCHEDO,MS,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,7,2015-05-24 13:30:00
201210171170816,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,RONDONÓPOLIS,MT,SWRD,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2012-10-17 20:40:00
201506164123105,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2015-06-16 17:00:00
201009281939575,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,RONDONÓPOLIS,MT,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2010-09-28 10:15:00
201201204455953,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,SWRD,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2012-01-20 17:00:00
200910234877011,INCIDENTE,POUSO SEM TREM,RONDONÓPOLIS,MT,SWRD,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2009-10-23 13:45:00
201007057010358,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,2,2010-07-05 22:00:00
201402193890010,ACIDENTE,INDETERMINADO,RONDONÓPOLIS,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2014-02-19 11:00:00
201106045978000,INCIDENTE,POUSO SEM TREM,RONDONÓPOLIS,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2011-06-04 13:30:00
201508225353472,INCIDENTE,OUTROS,RONDONÓPOLIS,MT,SWRD,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2015-08-22 12:00:00
201009292131890,INCIDENTE,ESTOURO DE PNEU,RONDONÓPOLIS,MT,NaN,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2010-09-29 11:30:00
201305077988408,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-05-07 20:30:00
201409049628597,INCIDENTE,TRÁFEGO AÉREO,RONDONÓPOLIS,MT,SWRD,AVIÃO,JATO,2.0,BRASIL,ADMINISTRAÇÃO DIRETA,CIRCUITO DE TRÁFEGO,OPERAÇÃO POLICIAL,NaN,0,2014-09-04 19:55:00
201510228084479,ACIDENTE,PERDA DE CONTROLE EM VOO,RONDONÓPOLIS,MT,SDWC,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,2.0,0,2015-10-22 11:30:00
201105079399740,INCIDENTE GRAVE,FOGO EM VOO,RONDONÓPOLIS,MT,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2011-05-07 13:55:00
201601131159012,INCIDENTE GRAVE,POUSO ANTES DA PISTA,RONDONÓPOLIS,MT,SWRD,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2016-01-09 02:15:00
201210293657806,INCIDENTE,PANE SECA,ROSÁRIO OESTE,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,NaN,POUSO,NaN,NaN,0,2012-10-29 11:00:00
201310033380800,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,SANTA RITA DO TRIVELATO,MT,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,3,2013-10-03 18:09:00
201402011218220,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,8,2014-02-01 12:20:00
201608251418443,ACIDENTE,COM TREM DE POUSO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2016-08-21 11:00:00
201606271226415,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,NaN,0,2016-06-12 15:00:00
201312184539202,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,2,2013-12-18 09:55:00
201102184837175,ACIDENTE,PERDA DE CONTROLE EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,3,2011-02-18 14:30:00
201509283850083,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,3,2015-09-28 21:10:00
200807107708925,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CIRCUITO DE TRÁFEGO,VOO PRIVADO,NaN,3,2008-07-10 20:50:00
201406087027278,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2014-06-08 13:00:00
201709211852228,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-09-21 10:20:00
201007188852369,ACIDENTE,PERDA DE CONTROLE EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,2.0,0,2010-07-18 16:00:00
201707262103551,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,2.0,0,2017-07-20 11:09:00
200902014099303,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,3.0,2,2009-02-01 12:20:00
201506296829870,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2015-06-29 19:40:00
200905084352399,ACIDENTE,POUSO BRUSCO,SAPEZAL,MT,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,1,2009-05-08 15:00:00
201311064305456,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SAPEZAL,MT,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,7,2013-11-06 10:40:00
201204115378857,ACIDENTE,VAZAMENTO DE OUTROS FLUIDOS,SAPEZAL,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2012-04-11 11:30:00
201104081373781,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,3,2011-04-08 13:00:00
201309152779056,ACIDENTE,PERDA DE CONTROLE EM VOO,SAPEZAL,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,1.0,0,2013-09-15 21:00:00
201012106813419,INCIDENTE,COM TREM DE POUSO,SINOP,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2010-12-10 13:23:00
201102066584438,INCIDENTE,TRÁFEGO AÉREO,SINOP,MT,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2011-02-06 03:00:00
201803221852374,INCIDENTE GRAVE,COM TREM DE POUSO,SINOP,MT,SWVR,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2018-03-18 12:40:00
201304093219794,ACIDENTE,PERDA DE CONTROLE NO SOLO,SINOP,MT,SWSI,AVIÃO,NaN,NaN,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-04-09 11:50:00
201304216023051,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,SWSI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DESCIDA,VOO PRIVADO,NaN,1,2013-04-21 12:50:00
201206134442324,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2012-06-13 11:50:00
201405133970301,INCIDENTE GRAVE,COM TREM DE POUSO,SINOP,MT,SWSI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,2,2014-05-13 15:50:00
200804219966920,ACIDENTE,PERDA DE CONTROLE EM VOO,SINOP,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,0,2008-04-21 19:45:00
201409233792409,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,OUTRA FASE,VOO PRIVADO,NaN,0,2014-09-23 17:30:00
201703092131449,INCIDENTE,OUTROS,SINOP,MT,SWSI,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2017-02-27 19:10:00
201609120139081,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,SSQI,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,CIRCUITO DE TRÁFEGO,OPERAÇÃO AGRÍCOLA,2.0,0,2016-09-01 19:05:00
201212063389818,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2012-12-06 20:00:00
201011181776105,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,SORRISO,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2010-11-18 18:00:00
201412116595354,INCIDENTE GRAVE,COM TREM DE POUSO,SORRISO,MT,SSAC,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2014-12-11 14:00:00
201204038084943,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,1.0,0,2012-04-03 17:30:00
201303268781730,ACIDENTE,INDETERMINADO,SORRISO,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,INDETERMINADA,OPERAÇÃO AGRÍCOLA,1.0,0,2013-03-26 14:20:00
201202087240290,ACIDENTE,FALHA DO MOTOR EM VOO,SONORA,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,0,2012-02-08 09:50:00
201212318157377,ACIDENTE,INDETERMINADO,SONORA,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,1.0,0,2012-12-31 11:30:00
201111207309649,ACIDENTE,PERDA DE CONTROLE EM VOO,TABAPORÃ,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,2,2011-11-20 19:00:00
201701101553081,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TANGARÁ DA SERRA,MT,SDVI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,2.0,0,2017-01-05 14:20:00
201307196291986,ACIDENTE,PERDA DE CONTROLE NO SOLO,TANGARÁ DA SERRA,MT,SWTS,AVIÃO,TURBOÉLICE,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,3,2013-07-19 20:30:00
201310271444129,ACIDENTE,PERDA DE CONTROLE EM VOO,TANGARÁ DA SERRA,MT,SDVI,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,4,2013-10-27 13:00:00
201803011700322,ACIDENTE,FALHA DO MOTOR EM VOO,TANGARÁ DA SERRA,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,CRUZEIRO,OPERAÇÃO AGRÍCOLA,NaN,0,2018-02-22 14:00:00
201409075084957,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TANGARÁ DA SERRA,MT,SDVI,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ARREMETIDA NO AR,VOO PRIVADO,2.0,0,2014-09-07 14:35:00
201803091405454,INCIDENTE GRAVE,RELACIONADO COM SECURITY,TANGARÁ DA SERRA,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2018-03-06 13:00:00
201704241500272,ACIDENTE,OUTROS,TANGARÁ DA SERRA,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2017-04-23 09:45:00
201404233725228,ACIDENTE,FALHA DO MOTOR EM VOO,TAQUARUSSU,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,5,2014-04-23 12:30:00
201307065129423,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,1,2013-07-06 16:35:00
201409197280849,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,FORMOSA,GO,SWFR,PLANADOR,NaN,0.0,BRASIL,EXPERIMENTAL,RETA FINAL,VOO EXPERIMENTAL,NaN,0,2014-09-19 16:30:00
201205066186073,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2012-05-06 19:00:00
201008284498876,INCIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2010-08-28 20:00:00
200808279106185,INCIDENTE,TRÁFEGO AÉREO,FORMOSA,GO,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2008-08-27 18:30:00
201708091430498,INCIDENTE,OUTROS,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-08-04 14:45:00
201102198981786,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2011-02-19 20:40:00
201710021525158,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-10-01 13:30:00
201302163292445,ACIDENTE,POUSO ANTES DA PISTA,FORMOSA,GO,NaN,PLANADOR,SEM TRAÇÃO,0.0,BRASIL,EXPERIMENTAL,CIRCUITO DE TRÁFEGO,VOO EXPERIMENTAL,NaN,0,2013-02-16 20:00:00
201012186400257,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,SWFR,PLANADOR,SEM TRAÇÃO,0.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,3,2010-12-18 20:00:00
201304031064255,ACIDENTE,FALHA DO MOTOR EM VOO,FORMOSA,GO,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,1,2013-04-03 19:21:00
201311048804348,ACIDENTE,OUTROS,TAPURAH,MT,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,2.0,0,2013-11-04 21:39:00
201312182894101,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,TAPURAH,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,3,2013-12-18 12:40:00
201011183490579,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPURAH,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,1.0,0,2010-11-18 18:00:00
200806114215498,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,TESOURO,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,3,2008-06-11 11:26:00
200911137016906,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,TRÊS LAGOAS,MS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO ESPECIALIZADA,NaN,3,2009-11-13 10:30:00
200910173501128,ACIDENTE,PERDA DE CONTROLE EM VOO,TRÊS LAGOAS,MS,SWKF,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,2,2009-10-17 14:00:00
200901041065154,INCIDENTE,FALHA DO MOTOR EM VOO,TRÊS LAGOAS,MS,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2009-01-04 02:00:00
201306241460092,ACIDENTE,POUSO SEM TREM,TRÊS LAGOAS,MS,SSTL,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-06-24 13:45:00
201201311964569,ACIDENTE,POUSO BRUSCO,VÁRZEA GRANDE,MT,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,VOO PRIVADO,NaN,0,2012-01-31 14:15:00
201104128230954,INCIDENTE,ESTOURO DE PNEU,VÁRZEA GRANDE,MT,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2011-04-12 01:35:00
201112295447859,INCIDENTE,OUTROS,VÁRZEA GRANDE,MT,SBCY,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2011-12-29 18:51:00
201709131344184,INCIDENTE GRAVE,POUSO SEM TREM,VÁRZEA GRANDE,MT,SBCY,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2017-09-06 17:46:00
200803078316845,INCIDENTE,ESTOURO DE PNEU,VÁRZEA GRANDE,MT,SBCY,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2008-03-07 00:36:00
200912122546567,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,VÁRZEA GRANDE,MT,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,NaN,2,2009-12-12 19:20:00
201212259139582,INCIDENTE,COM HÉLICE,VÁRZEA GRANDE,MT,SBCY,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2012-12-25 18:47:00
201206136771875,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,VÁRZEA GRANDE,MT,SBCY,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2012-06-13 10:51:00
201211195394951,INCIDENTE,ESTOURO DE PNEU,VÁRZEA GRANDE,MT,SBCY,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2012-11-19 18:05:00
201009281001530,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,VÁRZEA GRANDE,MT,SBCY,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2010-09-28 14:45:00
201305109504839,INCIDENTE,COM TREM DE POUSO,VÁRZEA GRANDE,MT,SBCY,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,TÁXI,VOO PRIVADO,NaN,0,2013-05-10 23:20:00
201011145295113,INCIDENTE,PERDA DE CONTROLE NO SOLO,VÁRZEA GRANDE,MT,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,0,2010-11-14 09:45:00
201106181545210,INCIDENTE,ESTOURO DE PNEU,VÁRZEA GRANDE,MT,SBCY,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2011-06-18 11:55:00
200811189068996,INCIDENTE,OUTROS,VÁRZEA GRANDE,MT,SBCY,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,DECOLAGEM,VOO REGULAR,NaN,0,2008-11-18 21:58:00
